campaign,spend,impressions,first_touch,last_touch,linear,time_decay,cpa_first_touch,rank_first_touch,cpa_last_touch,rank_last_touch,cpa_linear,rank_linear,cpa_time_decay,rank_time_decay,rank_shift_first_vs_last,abs_shift
30881002,2.300148357165805,18892,2261.0,2736.0,2484.1844755468765,2567.4669038185466,0.0010173146205952257,6.0,0.00084069749896411,5.0,0.0009259168873356086,5.0,0.0008958823787542641,5.0,1.0,1.0
21765872,1.9109719156863327,12261,117.0,95.0,109.55770617523542,108.18894822019938,0.01633309329646438,195.0,0.02011549384932982,206.0,0.017442606115080306,196.0,0.017663282129306672,191.0,-11.0,11.0
19602309,18.906606233164855,114778,717.0,493.0,619.5388893264424,588.0241687111528,0.026369046350299657,287.0,0.038350114063214716,305.0,0.030517222661712105,295.0,0.03215277064989499,297.0,-18.0,18.0
716288,8.766629929391842,57379,416.0,342.0,373.9861071515257,363.25236048696064,0.02107362963796116,248.0,0.025633420846174974,259.0,0.02344105773383694,253.0,0.024133717720759396,258.0,-11.0,11.0
15654890,7.206038228139152,66911,856.0,649.0,747.3196674586002,719.3194201433599,0.008418268958106486,82.0,0.011103294650445536,102.0,0.009642511152750239,94.0,0.010017855804175276,98.0,-20.0,20.0
26998428,23.406448314348243,80051,1298.0,1076.0,1173.6189860072964,1139.9376642828008,0.01803270286159341,218.0,0.021753204753111748,223.0,0.019943822137692246,227.0,0.02053309496451682,226.0,-5.0,5.0
10960760,5.698250801668624,21748,566.0,442.0,519.1725168770834,498.95406697578676,0.010067580921676013,106.0,0.012891970139521773,129.0,0.010975640305354825,112.0,0.011420391532644123,116.0,-23.0,23.0
18095238,9.37285302576409,29947,584.0,510.0,566.0054768714194,562.9053382953456,0.016049405866034403,190.0,0.018378143187772727,189.0,0.016559650760929544,184.0,0.016650851196664856,182.0,1.0,1.0
12089529,4.9199884537052085,29711,738.0,642.0,707.614619984737,685.4105857787861,0.0066666510212807705,58.0,0.007663533416986306,63.0,0.006952920862222054,59.0,0.007178162339169238,59.0,-5.0,5.0
30676250,3.272395510160611,35243,203.0,159.0,190.45606380717183,183.84984754071223,0.01612017492689956,191.0,0.02058110383748812,212.0,0.0171818919531686,191.0,0.017799283240830334,194.0,-21.0,21.0
27118781,20.360785159839196,59614,1317.0,1302.0,1322.4622457341786,1318.3933964801586,0.01545997354581564,182.0,0.01563808384012227,163.0,0.015396118282783713,169.0,0.015443634058087926,168.0,19.0,19.0
17710664,9.968700478358588,30218,4016.0,4643.0,4231.683345119021,4327.36265483587,0.0024822461350494495,20.0,0.0021470386556878287,20.0,0.0023557293080203774,22.0,0.0023036434136663978,21.0,0.0,0.0
21640043,12.207199584256951,51890,647.0,598.0,647.1764554698315,637.8351480006805,0.018867387301788177,226.0,0.020413377231198914,210.0,0.018862243026741256,213.0,0.019138486837109715,213.0,16.0,16.0
19129839,41.17024909656829,90154,1621.0,1324.0,1477.8471749376179,1427.0657259849293,0.02539805619775959,280.0,0.031095354302544027,281.0,0.027858258820507707,286.0,0.028849581590331793,284.0,-1.0,1.0
25998432,2.5658987618556908,44748,186.0,170.0,175.54223940805824,173.11393956693982,0.013795154633632746,156.0,0.015093522128562888,153.0,0.014616987743281027,162.0,0.01482202281499987,159.0,3.0,3.0
2869134,3.4419285646992357,55796,8563.0,10330.0,9085.51191873496,9329.439090146696,0.0004019535869087044,1.0,0.0003331973441141564,1.0,0.000378837053485312,1.0,0.0003689319938145515,1.0,0.0,0.0
6442596,8.016704616563738,23825,544.0,488.0,519.5182083185397,507.8042534010627,0.014736589368683342,173.0,0.016427673394597823,173.0,0.015431036849527208,170.0,0.015786997771033165,173.0,0.0,0.0
25064375,2.568007940923332,11605,148.0,113.0,127.79119810582321,119.00593354348139,0.01735140500623873,209.0,0.022725733990471963,233.0,0.020095342863886277,229.0,0.021578822706222918,238.0,-24.0,24.0
22891668,2.39335985864804,16362,142.0,131.0,136.16093073593075,136.51952851418918,0.016854646891887606,203.0,0.018269922585099543,187.0,0.017577434626160862,198.0,0.017531263729784165,188.0,16.0,16.0
27777499,6.801279144352223,27804,1671.0,1619.0,1606.2207466388452,1604.211361756542,0.004070185005596782,35.0,0.004200913616029786,35.0,0.004234336506102591,36.0,0.004239640303323321,35.0,0.0,0.0
23817046,17.500509020411997,88474,2993.0,2906.0,2926.5868565436886,2915.649365091507,0.005847146348283327,49.0,0.006022198561738471,46.0,0.0059798358559841865,46.0,0.006002268047023119,46.0,3.0,3.0
29614011,15.350545247489402,37818,492.0,533.0,537.5684755829384,551.723480868452,0.031200295218474394,305.0,0.02880027250936098,276.0,0.028555516077916017,288.0,0.027822896396083326,281.0,29.0,29.0
27614018,2.6578988259587364,18027,289.0,219.0,253.75929104344044,248.01505041865508,0.009196881750722271,92.0,0.012136524319446285,119.0,0.010474094623411196,106.0,0.010716683610418571,106.0,-27.0,27.0
29345613,8.16988117685878,20671,259.0,234.0,252.82381554928293,251.14405629326558,0.03154394276779452,310.0,0.03491402212332812,296.0,0.032314523689585824,302.0,0.03253065709553826,299.0,14.0,14.0
12843318,23.99577814640566,54739,862.0,845.0,878.7206219688678,872.0664265767278,0.02783732963620146,296.0,0.028397370587462317,273.0,0.027307630601226297,284.0,0.027515998111061802,280.0,23.0,23.0
9810200,5.101300851961863,29866,405.0,366.0,390.10129311279553,386.8813614886796,0.012595804572745341,142.0,0.013937980469841156,140.0,0.013076862194575836,141.0,0.013185698148736304,138.0,2.0,2.0
28920697,7.644825648203219,18393,372.0,402.0,398.5343098235093,404.0028317188474,0.020550606581191448,241.0,0.019016979224386117,196.0,0.019182352584872116,217.0,0.01892270312977258,211.0,45.0,45.0
26389108,4.447904440980816,13571,142.0,105.0,127.0473950809689,124.39751035213912,0.03132327071113251,307.0,0.04236099467600777,311.0,0.03500980431866478,311.0,0.03575557443545196,308.0,-4.0,4.0
20097969,3.628462262314988,18568,281.0,243.0,272.5764470800418,264.89907670446684,0.012912677090088925,146.0,0.014931943466316822,151.0,0.013311723375899361,144.0,0.013697527025973976,148.0,-5.0,5.0
3313894,4.314384600419,11754,74.0,65.0,70.25574265118865,68.66510885619502,0.05830249460025676,336.0,0.06637514769875386,329.0,0.06140970741480028,334.0,0.06283226914348296,333.0,7.0,7.0
20377297,13.296833666021977,20407,149.0,87.0,123.13969141251094,112.38969018218536,0.08924049440283206,344.0,0.15283716857496524,344.0,0.10798170365295412,344.0,0.11831008382056762,344.0,0.0,0.0
23644447,3.2220678574051975,11664,1164.0,1291.0,1217.7767729824977,1234.8624329398701,0.0027680995338532624,24.0,0.0024957922985322984,24.0,0.002645860825144434,24.0,0.0026092524733579707,24.0,0.0,0.0
10474106,21.967018502751852,39851,2788.0,3115.0,2943.9077490997174,2997.5343489803363,0.007879131457228067,74.0,0.007052012360433981,56.0,0.007461856951689343,66.0,0.0073283625624588145,62.0,18.0,18.0
22431924,3.35411321106563,16858,247.0,228.0,238.26679589393504,233.90768629208821,0.013579405712816317,155.0,0.01471102285555101,149.0,0.01407713231078459,153.0,0.014339474107222106,155.0,6.0,6.0
20817326,4.362921778285676,36496,445.0,387.0,418.41362498451997,409.6848805606079,0.00980431860288916,102.0,0.011273699685492702,106.0,0.010427293753751662,104.0,0.010649457632694441,104.0,-4.0,4.0
4913658,2.169001043507367,11225,610.0,592.0,602.8886299940175,599.4001184331993,0.003555739415585848,30.0,0.003663853114032715,32.0,0.003597681123176747,30.0,0.003618619644548992,31.0,-2.0,2.0
23377306,3.5970988109141286,15433,228.0,209.0,224.67762227222542,225.05429283780984,0.015776749170676004,186.0,0.01721099909528291,178.0,0.01601004485687403,176.0,0.015983249044293744,174.0,8.0,8.0
2073328,1.4604535415683568,14469,850.0,1002.0,916.1110190668384,943.8465235205991,0.0017181806371392434,16.0,0.0014575384646390787,16.0,0.0015941883801987146,16.0,0.0015473421845331222,16.0,0.0,0.0
18443077,2.0404816976269258,16784,200.0,167.0,186.29748649010997,179.10443031072856,0.01020240848813463,109.0,0.012218453279203149,121.0,0.010952813889602581,109.0,0.011392692487209227,115.0,-12.0,12.0
13462155,5.053619726389183,11683,253.0,222.0,238.4975813762899,236.3581725268995,0.019974781527229972,238.0,0.022764052821572896,235.0,0.02118939612396248,239.0,0.021381193095043244,236.0,3.0,3.0
5121533,5.5126257086600265,11685,419.0,294.0,370.292282983899,362.0064098313733,0.013156624603007223,151.0,0.01875042758047628,193.0,0.014887228176180291,165.0,0.015227978176485524,165.0,-42.0,42.0
10341182,139.16245501546467,437385,20767.0,20898.0,20771.88356978264,20806.48609854577,0.006701134252201313,59.0,0.0066591279077167515,53.0,0.006699558783292414,56.0,0.006688416984797407,54.0,6.0,6.0
30801593,25.59630466605326,431587,11320.0,10656.0,10977.72608228243,10854.01476819989,0.002261157656011772,18.0,0.002402055618060554,23.0,0.002331658166199335,21.0,0.0023582338160295633,23.0,-5.0,5.0
16922675,5.774257221155221,40899,3699.0,3987.0,3770.2846198608254,3826.810271973522,0.0015610319603014925,14.0,0.0014482711866454028,15.0,0.0015315175917324695,14.0,0.0015088956103845154,14.0,-1.0,1.0
13166099,7.471641164975334,63938,796.0,494.0,675.3720851780656,618.0262910026981,0.009386483875597153,96.0,0.015124779686184886,154.0,0.011062999684100645,113.0,0.012089519934262334,124.0,-58.0,58.0
30368132,48.59824997301851,71181,1966.0,2013.0,2007.3781809502916,2029.66712674126,0.02471935400458724,272.0,0.024142200682075763,249.0,0.02420981279671583,262.0,0.02394395087387833,257.0,23.0,23.0
13422843,14.285924038998084,110601,746.0,599.0,698.859912085159,674.4578917435763,0.019150032223858023,232.0,0.02384962276961283,244.0,0.02044175634051433,233.0,0.021181343140736032,233.0,-12.0,12.0
32452111,21.754784306018,138682,3003.0,2657.0,2937.192457914738,2888.9606768242234,0.007244350418254412,67.0,0.008187724616491532,66.0,0.007406659460600285,65.0,0.007530315133929964,65.0,1.0,1.0
24389111,21.321479726278483,56560,1002.0,860.0,923.6130008425599,904.7871835435624,0.021278921882513457,249.0,0.02479241828637033,254.0,0.023084863148123837,252.0,0.023565187608840535,254.0,-5.0,5.0
20640037,5.598069060909959,24747,231.0,235.0,237.1494257801076,237.69802029880708,0.02423406519874441,269.0,0.023821570471957272,243.0,0.023605661462156202,256.0,0.02355118083807639,253.0,26.0,26.0
16823030,24.74763388712535,92453,2591.0,2545.0,2537.277117190769,2543.710888922753,0.00955138320614641,98.0,0.009724021173723124,87.0,0.00975361883786881,95.0,0.00972894914862193,93.0,11.0,11.0
28874676,8.346657896082947,48067,400.0,142.0,256.4926029713221,220.8192233964356,0.020866644740207368,245.0,0.05877928095833061,326.0,0.032541515035488834,304.0,0.03779860180514373,311.0,-81.0,81.0
5544859,6.6402158735935775,50808,6946.0,7371.0,7143.652470445524,7170.099302007831,0.0009559769469613558,5.0,0.0009008568543743831,6.0,0.0009295267233484906,6.0,0.0009260981743633771,6.0,-1.0,1.0
4406179,6.919624688380358,13924,352.0,359.0,360.6146643058646,354.9191345083138,0.019658024682898744,236.0,0.01927472058044668,198.0,0.01918841736982526,218.0,0.019496341604592383,218.0,38.0,38.0
12288258,3.886020182322441,14596,202.0,151.0,169.68616329718657,163.22555322544218,0.01923772367486357,233.0,0.025735232995512853,260.0,0.0229012201514422,251.0,0.023807670462940248,255.0,-27.0,27.0
7289590,14.245983902250478,77518,1162.0,1017.0,1086.7443408057293,1062.776688280293,0.01225988287629129,138.0,0.014007850444690734,141.0,0.013108864125014243,142.0,0.013404494151355804,142.0,-3.0,3.0
12700454,9.653701396169511,38880,952.0,816.0,871.7571974755366,851.3782237083369,0.010140442643035201,107.0,0.0118305164168744,115.0,0.011073841918512425,114.0,0.011338910401209244,112.0,-8.0,8.0
27385784,1.8157927722659857,17125,119.0,112.0,121.91327626154225,121.16979454046462,0.01525876279215114,178.0,0.016212435466660586,171.0,0.014894134814083252,166.0,0.014985523241599638,162.0,7.0,7.0
4407386,0.5682618415133791,13437,117.0,86.0,94.9152783711569,92.40911655071656,0.004856938816353668,41.0,0.0066076958315509195,51.0,0.005987042879348116,47.0,0.006149413204285986,48.0,-10.0,10.0
24316983,8.713309190099334,35336,613.0,574.0,599.3439430418022,598.8191906796914,0.014214207487927136,166.0,0.015179981167420442,155.0,0.014538078329243432,160.0,0.014550818219785624,158.0,11.0,11.0
4814007,7.0790489829426155,48054,155.0,132.0,156.2481505843104,153.08813051960078,0.0456712837609201,325.0,0.053629158961686484,322.0,0.04530644974977039,323.0,0.046241658049617655,322.0,3.0,3.0
9100691,7.103154743856768,42272,4274.0,5043.0,4570.661324354861,4695.052644036113,0.0016619454243932542,15.0,0.0014085176965807592,14.0,0.0015540759290143561,15.0,0.001512902044427456,15.0,1.0,1.0
13365547,11.68469108973918,38776,1757.0,1858.0,1819.4920209752597,1837.6719750876402,0.006650364877483882,57.0,0.006288854192539925,48.0,0.00642195236639516,51.0,0.006358420462488648,50.0,9.0,9.0
8980585,12.588861979078285,51909,998.0,954.0,984.0198827529629,975.9652728246566,0.012614090159397079,143.0,0.0131958720954699,133.0,0.012793300419762661,138.0,0.012898883115629072,135.0,10.0,10.0
7462178,8.498739820372908,15098,108.0,68.0,90.75026476805456,84.97060596953372,0.07869203537382322,342.0,0.12498146794666042,342.0,0.09364975234060793,343.0,0.10001976240372039,343.0,0.0,0.0
9700343,2.566272623027193,10093,288.0,256.0,269.65173596689567,264.4792861880833,0.008910668829955531,90.0,0.010024502433699973,93.0,0.009516989066750331,91.0,0.009703113843109058,91.0,-3.0,3.0
8500299,16.291980452729977,20444,329.0,293.0,330.6886687866693,327.02052801757577,0.04951969742471118,330.0,0.05560402884890777,324.0,0.049266824026680214,326.0,0.04981944268603946,326.0,6.0,6.0
31129938,8.08624088117437,21258,441.0,448.0,453.89462503210495,454.8434152661621,0.018336147122844374,222.0,0.018049644824049933,185.0,0.017815238240819466,201.0,0.017778076168130343,193.0,37.0,37.0
6781040,2.721230467406501,26999,841.0,786.0,830.9869416644297,820.5587493289918,0.0032357080468567194,27.0,0.0034621252765986016,29.0,0.0032746970270748155,28.0,0.0033163139990058906,28.0,-2.0,2.0
6810200,4.2418939515681435,96929,4107.0,4252.0,4204.254541857409,4229.956722865937,0.0010328448871604926,7.0,0.000997623224733806,8.0,0.001008952695260479,7.0,0.0010028220687549065,8.0,-1.0,1.0
8877963,2.5832286234272477,12465,147.0,139.0,144.72396333135455,142.3157867691056,0.01757298383283842,211.0,0.018584378585807537,191.0,0.017849349644417797,203.0,0.01815138490305577,198.0,20.0,20.0
23530192,7.5912574492323746,15183,288.0,201.0,237.63011796449962,222.11316526346974,0.026358532809834634,285.0,0.037767449996180966,303.0,0.0319456873323038,300.0,0.034177431311771436,306.0,-18.0,18.0
30427825,4.343545770586559,14278,285.0,280.0,268.7028181002263,264.9179239989073,0.015240511475742312,177.0,0.015512663466380567,159.0,0.01616486868763101,179.0,0.01639581688177684,180.0,18.0,18.0
27888153,2.9295351804086613,15028,211.0,102.0,150.96864174801615,133.93992246116883,0.013884052987718774,161.0,0.028720933141261385,274.0,0.019404925065818562,221.0,0.021872008931899875,240.0,-113.0,113.0
15654897,13.068200986541376,53007,834.0,840.0,831.5101645842028,832.7260239112268,0.015669305739258243,185.0,0.015557382126834971,161.0,0.015716225180573876,174.0,0.01569327799455745,171.0,24.0,24.0
15073876,4.692324594871572,91735,602.0,440.0,523.4111553418586,495.4130896182895,0.007794559127693641,72.0,0.010664374079253571,96.0,0.008964892220928777,82.0,0.009471539394501986,87.0,-24.0,24.0
83677,13.077068665353666,42678,331.0,264.0,293.4261226389722,279.2372417137789,0.03950776031828902,319.0,0.04953435100512752,319.0,0.04456681820876435,322.0,0.046831391776738,324.0,0.0,0.0
7681481,0.7003411785702919,12175,112.0,75.0,87.98975752497235,81.70029031760984,0.006253046237234749,53.0,0.009337882380937225,81.0,0.007959348886392013,72.0,0.008572076988315658,78.0,-28.0,28.0
5044698,13.995507003739212,98550,1013.0,619.0,830.1498327448093,763.1902222617152,0.013815900299841274,157.0,0.02260986591880325,230.0,0.01685901321869142,186.0,0.018338163403435002,202.0,-73.0,73.0
25172774,0.8655043843552881,10909,121.0,79.0,97.20032320135583,90.16310997541666,0.007152928796324695,65.0,0.010955751700699849,98.0,0.008904336486231101,80.0,0.009599318219960152,90.0,-33.0,33.0
15422821,7.905285257002076,24946,844.0,910.0,874.263417280579,884.4267488496135,0.009366451726305777,95.0,0.008687126656046236,75.0,0.009042223545841239,84.0,0.008938315431192683,80.0,20.0,20.0
23695013,2.058951432369807,13902,122.0,105.0,125.41175193868895,120.35244730463513,0.016876651084998417,205.0,0.01960906126066483,202.0,0.016417531854402156,181.0,0.01710768229879203,184.0,3.0,3.0
28795043,4.149697443841888,42824,517.0,467.0,490.8426280786527,486.1926159225032,0.008026494088669029,77.0,0.008885861764115393,76.0,0.008454231980798824,77.0,0.00853508940272209,76.0,1.0,1.0
20730227,9.846425083100158,14033,417.0,341.0,390.59870196138036,380.9637007692237,0.02361253017530014,265.0,0.02887514687126146,277.0,0.02520854532710071,269.0,0.025846097838767124,269.0,-12.0,12.0
29175063,2.133492646645486,13020,158.0,106.0,128.85957764041532,119.86188697979648,0.013503118016743582,154.0,0.020127289119297037,207.0,0.016556725434868573,183.0,0.01779959168342728,195.0,-53.0,53.0
8710017,6.844471804541029,17525,420.0,437.0,419.957699779642,428.0813595255796,0.016296361439383403,193.0,0.01566240687537993,165.0,0.016298002889653943,180.0,0.015988717219844382,175.0,28.0,28.0
29874685,3.01748000600712,12173,73.0,55.0,81.43794147292076,77.02473374922282,0.04133534254804274,322.0,0.054863272836493095,323.0,0.03705250834478023,315.0,0.03917546817924011,315.0,-1.0,1.0
2716294,3.33800959442214,11203,162.0,154.0,159.2511697756667,159.9603342090173,0.020604997496432964,242.0,0.021675386976767144,221.0,0.02096065981257352,236.0,0.02086773330981181,231.0,21.0,21.0
27321366,21.520333339709243,110260,1557.0,1507.0,1545.691008134564,1533.964190258291,0.013821665600327066,158.0,0.01428024773703334,145.0,0.013922791312399053,152.0,0.014029227980925435,152.0,13.0,13.0
5281156,5.797766041285864,42222,397.0,425.0,406.1187829953085,413.72107640705593,0.014603944688377491,171.0,0.013641802450084386,138.0,0.014276035199664331,156.0,0.014013707233956584,150.0,33.0,33.0
28729624,5.878306524366555,19275,441.0,427.0,440.6299277206545,436.88358216164687,0.01332949325253187,152.0,0.013766525818188654,139.0,0.013340688306794303,145.0,0.013455086811185278,146.0,13.0,13.0
6697150,2.517263055724896,10818,134.0,127.0,130.2776265502642,129.7879112771555,0.018785545191976838,225.0,0.019820968942715716,205.0,0.01932229748408624,219.0,0.01939520430642734,215.0,20.0,20.0
804100,7.638002608972148,19100,763.0,815.0,793.5195486458692,799.581203821381,0.010010488347276735,104.0,0.009371782342297115,82.0,0.009625475039658821,93.0,0.00955250395140405,89.0,22.0,22.0
2865314,26.26434578374053,77647,1584.0,1477.0,1521.3880015338646,1504.9083650429707,0.016581026378624072,198.0,0.01778222463354132,182.0,0.017263410620604866,193.0,0.017452455175229614,186.0,16.0,16.0
28137208,12.605017502433084,67033,558.0,448.0,507.45934307879486,488.31678043343607,0.02258963710113456,257.0,0.028136199782216705,270.0,0.024839462854220937,266.0,0.025813197513394302,268.0,-13.0,13.0
18975823,82.15532610817334,217646,4870.0,4911.0,4916.3117082505,4926.50995421559,0.016869676818926763,204.0,0.016728838547785247,175.0,0.016710764285002757,185.0,0.016676171746668945,183.0,29.0,29.0
15398570,155.5724135597602,378464,9325.0,9517.0,9461.201886438283,9519.554685310877,0.016683368746354982,199.0,0.016346791379611245,172.0,0.01644319774877209,182.0,0.016342404524427576,179.0,27.0,27.0
26389107,10.602973120865256,41414,585.0,565.0,577.0700388037934,578.4288349651636,0.018124740377547445,221.0,0.018766324107726117,194.0,0.018373806311005374,209.0,0.01833064411718657,201.0,27.0,27.0
26998434,3.6372833124202617,16229,212.0,241.0,240.55167915307413,243.31454877169594,0.017156996756699346,208.0,0.015092461877262497,152.0,0.015120589992247323,167.0,0.014948893647264615,161.0,56.0,56.0
15661602,5.845592702984649,10586,157.0,55.0,106.1868228798856,88.17250983206966,0.0372330745413035,316.0,0.10628350369062999,337.0,0.05505007631311237,331.0,0.06629722477128035,335.0,-21.0,21.0
26091099,5.0695328651205,12603,258.0,235.0,237.7573452943188,236.1637116024369,0.019649352190389536,235.0,0.02157248027710851,219.0,0.021322297567063372,241.0,0.021466180518261255,237.0,16.0,16.0
18898397,13.319632291276111,33111,637.0,757.0,705.8339574689822,731.2984137207453,0.02090994080263126,246.0,0.01759528704263687,180.0,0.018870772864256025,214.0,0.01821367589669402,200.0,66.0,66.0
2736605,7.668561286836696,35116,654.0,628.0,660.2659265300261,653.7142919203321,0.011725628878955193,129.0,0.01221108485165079,120.0,0.011614352609619273,121.0,0.011730753605385853,119.0,9.0,9.0
16307476,5.191823430443025,10721,326.0,291.0,304.9831166997401,298.4187118650996,0.01592583874369026,188.0,0.0178413176303884,183.0,0.01702331423006095,187.0,0.017397781117659914,185.0,5.0,5.0
13770704,1.7313168072589882,12260,139.0,117.0,125.44659857318501,123.44476983104498,0.012455516598985526,140.0,0.01479757954922212,150.0,0.013801225596794043,151.0,0.014025031677150742,151.0,-10.0,10.0
18498853,3.3891195976741817,45093,307.0,258.0,279.6149185150196,275.41456862143826,0.011039477516854012,119.0,0.013136122471605356,132.0,0.012120668008964386,129.0,0.01230552041832101,128.0,-13.0,13.0
6886817,23.124655258279283,65388,1783.0,1882.0,1838.2251451289217,1854.6993072057494,0.012969520615972677,148.0,0.012287276970392818,122.0,0.012579881914659297,134.0,0.012468142500747681,131.0,26.0,26.0
8980571,9.511791668528096,62535,1068.0,1029.0,1065.183818414282,1057.1116628925831,0.008906171974277243,89.0,0.00924372368175714,79.0,0.008929718518150333,81.0,0.008997906278416136,81.0,10.0,10.0
24119481,1.3131119848922246,17834,184.0,134.0,165.19832133356078,160.57875644079985,0.00713647817876209,64.0,0.009799343170837497,89.0,0.007948700533347732,71.0,0.00817737049406237,74.0,-25.0,25.0
25998433,2.8036389859981217,27781,288.0,238.0,272.3768364151446,264.6900940620887,0.009734857590271255,101.0,0.011779995739487906,114.0,0.010293235735086299,101.0,0.010592156823747504,103.0,-13.0,13.0
2716286,9.248831769681866,36531,429.0,403.0,417.95436019339246,409.07210213516544,0.021559048414176843,252.0,0.022949954763478574,238.0,0.02212880795262507,246.0,0.022609294844129633,247.0,14.0,14.0
11772330,0.9545343500132336,11433,132.0,116.0,120.90751321126798,118.18854417736756,0.007231320833433588,66.0,0.008228744396665807,69.0,0.007894748015744283,70.0,0.008076369470976372,73.0,-3.0,3.0
9100689,17.621725778069667,52153,5571.0,6387.0,5787.0944471842795,5879.9349130531955,0.003163117174307964,26.0,0.0027589988692766037,25.0,0.003045004006569056,26.0,0.00299692531271906,26.0,1.0,1.0
25866075,0.7295523499238605,13349,104.0,89.0,96.98567583983875,92.66562324843204,0.007014926441575582,61.0,0.008197217414874837,67.0,0.007522269073307656,67.0,0.007872955734274469,68.0,-6.0,6.0
21294794,6.203260581118595,41035,1466.0,1441.0,1443.3337244502588,1441.0004159155833,0.004231419223136832,36.0,0.004304830382455652,36.0,0.004297869907724432,37.0,0.004304829139953554,37.0,0.0,0.0
12947794,5.660972664277995,24744,118.0,79.0,105.77353424419093,96.72061622145219,0.04797434461252539,328.0,0.07165788182630374,333.0,0.05351974579207081,328.0,0.058529121147414875,330.0,-5.0,5.0
11028540,1.0519896893094498,14355,275.0,232.0,250.94689817749355,245.2789027404225,0.0038254170520343627,33.0,0.0045344383159890075,37.0,0.0041920808623240385,35.0,0.00428895301453124,36.0,-4.0,4.0
408759,3.9016326851536207,18808,1696.0,1770.0,1740.6554797890367,1750.6637573241212,0.0023004909700198237,19.0,0.0022043122514992207,21.0,0.0022414732441060014,18.0,0.0022286590836365075,20.0,-2.0,2.0
14445192,3.5080484161256007,34519,437.0,405.0,418.8750827939868,412.3551849446532,0.008027570746282839,78.0,0.008661847941050866,74.0,0.008374927419234785,76.0,0.00850734644356771,75.0,4.0,4.0
13462158,8.580293013948483,18588,329.0,311.0,322.7491649917799,321.6188037909878,0.026079917975527302,283.0,0.027589366604335957,269.0,0.02658502002372962,279.0,0.026678455714687025,275.0,14.0,14.0
30175073,5.4539453412790655,10122,121.0,79.0,105.26057462734819,99.2602542022923,0.045073928440322854,324.0,0.06903728280100083,330.0,0.05181375230552896,327.0,0.05494591349891095,327.0,-6.0,6.0
604249,0.8532861787844003,13712,184.0,185.0,184.7228291185491,186.49437537985244,0.004637424884697827,39.0,0.00461235772315892,38.0,0.004619278423008501,39.0,0.004575399000889028,38.0,1.0,1.0
2865315,3.224512414571993,20016,137.0,109.0,127.59037754069155,122.21334307855602,0.023536586967678783,264.0,0.02958268270249535,279.0,0.025272379286938162,270.0,0.02638429105485927,274.0,-15.0,15.0
29513913,3.5819823252661527,10852,202.0,163.0,177.34411394778377,174.31671882919184,0.01773258576864432,214.0,0.021975351688749402,224.0,0.02019792055980393,231.0,0.020548702094238237,227.0,-10.0,10.0
18975813,8.854100538209801,45793,748.0,787.0,771.9261770656176,779.4289036307406,0.011837032805093317,132.0,0.011250445410685896,105.0,0.011470138986434656,120.0,0.011359728253552793,114.0,27.0,27.0
12407222,6.657457140732976,10793,131.0,134.0,142.57465351407612,143.88226009687511,0.05082028351704562,332.0,0.04968251597561923,320.0,0.04669453494464006,325.0,0.04627017351722546,323.0,12.0,12.0
8407229,2.39205235191908,10567,143.0,114.0,140.27713589591355,134.09078221006405,0.016727638824608954,200.0,0.02098291536771123,216.0,0.017052332417836054,189.0,0.017839051368734184,197.0,-16.0,16.0
5316929,1.5987749369343531,12876,138.0,111.0,125.61233776743853,119.66180912887974,0.01158532562995908,125.0,0.014403377810219397,146.0,0.012727849551644844,137.0,0.013360778585692444,141.0,-21.0,21.0
21307468,1.5310971525003771,11331,138.0,141.0,146.81970147473578,146.357982892447,0.011094906902176646,121.0,0.010858845053194165,97.0,0.010428417556507858,105.0,0.010461316302955083,101.0,24.0,24.0
1130498,8.219443580187125,23247,190.0,181.0,198.01618753996627,198.08187041993367,0.04326022936940592,323.0,0.04541129049827141,314.0,0.04150894773957895,320.0,0.04149518359636801,320.0,9.0,9.0
12042373,2.485089170076757,25557,205.0,186.0,197.81667415014016,196.3871824530762,0.012122386195496375,137.0,0.013360694462778263,135.0,0.012562586954579007,133.0,0.012654029346698998,134.0,2.0,2.0
604244,0.8131033724681931,14701,248.0,233.0,238.8892351029156,238.49673968111827,0.0032786426309201334,29.0,0.0034897140449278675,30.0,0.0034036836030635746,29.0,0.003409285064254345,29.0,-1.0,1.0
25675129,2.681952154079316,10596,95.0,68.0,74.84658901092351,70.73025328969635,0.02823107530609806,298.0,0.03944047285410759,307.0,0.03583265703247876,312.0,0.03791803407086074,312.0,-9.0,9.0
9610626,2.74500100317574,39029,1525.0,1788.0,1676.928570117893,1720.7192705421087,0.0018000006578201572,17.0,0.0015352354603891162,17.0,0.0016369218415682178,17.0,0.00159526370754884,17.0,0.0,0.0
24378636,23.87404294407448,123950,1136.0,1042.0,1072.9447710192476,1064.1789513476756,0.021015882873304997,247.0,0.022911749466482226,237.0,0.022250952321986945,247.0,0.02243423713073859,246.0,10.0,10.0
32368241,8.208406768007281,30140,887.0,892.0,887.6552430083655,892.534696266041,0.009254122624585435,93.0,0.009202249739918476,78.0,0.009247291482431905,88.0,0.009196736891403235,83.0,15.0,15.0
32368244,138.09642127198168,161056,16233.0,18070.0,17117.360013156056,17350.778102369055,0.008507141087413397,84.0,0.007642303335472146,61.0,0.00806762381382664,74.0,0.007959090967403137,69.0,23.0,23.0
