campaign,impressions,clicks,spend,conversions,reach,ctr,cpc,cpm,cvr,cpa,frequency
2073328,14469,2522.0,1.4604535415683568,1020,6980,0.17430368373764601,0.000579085464539396,0.1009367296681427,0.40444091990483744,0.001431817197616036,2.072922636103152
18443077,16784,5556.0,2.0404816976269258,164,8722,0.33102955195424216,0.00036725732498684767,0.12157302774230969,0.029517638588912886,0.01244196157089589,1.9243292822747076
13462155,11683,3788.0,5.053619726389183,219,5163,0.32423178978002226,0.0013341129161534274,0.4325618185730705,0.05781414994720169,0.02307588916159444,2.26283168700368
5121533,11685,3377.0,5.5126257086600265,290,7066,0.2890029952931108,0.0016324032302813226,0.47176942307745195,0.08587503701510216,0.019009054167793193,1.6536937446928957
10341182,437385,194847.0,139.16245501546467,21871,169648,0.44548166946740286,0.0007142139987552524,0.31816924452247947,0.11224704511745112,0.006362875726554098,2.578191313779119
30801593,431587,168971.0,25.59630466605326,11264,221917,0.39151086571189586,0.00015148341825551876,0.05930740422221536,0.06666232667144066,0.0022723992068584215,1.944812700243785
16922675,40899,16729.0,5.774257221155221,4188,24446,0.40903200567251036,0.0003451645179720976,0.14118333507311231,0.25034371450774107,0.001378762469234771,1.6730344432627016
13166099,63938,15092.0,7.471641164975334,416,29242,0.236041164878476,0.0004950729634889566,0.11685759900177256,0.027564272462231646,0.017960675877344554,2.1865125504411465
30368132,71181,23971.0,48.59824997301851,1954,33532,0.33676121436900297,0.002027376829211068,0.682741882988698,0.08151516415668933,0.024871161705741305,2.1227782416795895
13422843,110601,41405.0,14.285924038998083,479,48250,0.3743637037639804,0.0003450289587972004,0.12916631892114974,0.011568651129090689,0.02982447607306489,2.2922487046632125
32452111,138682,45282.0,21.754784306018,2690,53376,0.3265167793945862,0.0004804289630762334,0.15686811775153228,0.0594055032904907,0.008087280411159107,2.598208932853717
24389111,56560,18010.0,21.321479726278483,801,32833,0.3184229137199434,0.0011838689464896436,0.3769709994037921,0.0444752915047196,0.026618576437301478,1.7226570828130234
20640037,24747,9460.0,5.598069060909959,207,5725,0.3822685578049865,0.0005917620571786426,0.2262120281613916,0.021881606765327695,0.027043811888453905,4.322620087336245
16823030,92453,31753.0,24.74763388712535,2678,55528,0.3434501854996593,0.0007793793936675385,0.2676779973297281,0.08433848770194942,0.009241088083317904,1.664979829995678
28874676,48067,18497.0,8.346657896082947,99,18310,0.38481702623421477,0.0004512438717674729,0.17364632483997225,0.005352219278801968,0.08430967571800957,2.625177498634626
5544859,50808,26242.0,6.6402158735935775,7509,25649,0.5164934655959691,0.00025303772096614503,0.13069232942831005,0.28614434875390593,0.0008843009553327444,1.9808959413622362
4406179,13924,4387.0,6.919624688380358,333,7401,0.3150675093363976,0.0015773021856349118,0.4969566710988479,0.07590608616366537,0.020779653718859932,1.88136738278611
12288258,14596,3899.0,3.8860201823224405,110,9467,0.2671279802685667,0.0009966709880283252,0.2662387080242834,0.028212362144139524,0.035327456202931276,1.5417766980035914
7289590,77518,25126.0,14.245983902250478,994,44583,0.32413116953481774,0.0005669817679794029,0.18377646356008254,0.03956061450290536,0.014331975756791225,1.7387344952111792
12700454,38880,15833.0,9.653701396169511,826,18636,0.40722736625514405,0.0006097202928168706,0.24829478899612942,0.05216951935830228,0.01168728982587108,2.086284610431423
27385784,17125,5911.0,1.8157927722659855,92,9642,0.34516788321167885,0.0003071887620142083,0.10603169473086047,0.01556420233463035,0.019736877959412886,1.7760838000414851
4407386,13437,3775.0,0.5682618415133791,53,8789,0.2809406861650666,0.0001505329381492395,0.04229082693409087,0.01403973509933775,0.010721921537988285,1.5288428717715326
24316983,35336,15090.0,8.713309190099334,577,10972,0.42704324201947025,0.0005774227428826596,0.24658448013638598,0.03823724320742213,0.015101055788733681,3.2205614290922346
4814007,48054,16976.0,7.0790489829426155,76,21586,0.353269238773047,0.0004170033566766385,0.14731445837896148,0.004476908576814326,0.0931453813545081,2.2261651070138053
9100691,42272,13765.0,7.103154743856768,5235,23281,0.32562925813777444,0.000516030130320143,0.1680345085128872,0.38031238648746823,0.0013568585948150465,1.8157295648812337
13365547,38776,28104.0,11.684691089739179,1906,16527,0.7247782133278317,0.0004157661218950747,0.3013382269893537,0.06781952746939937,0.006130478011405655,2.3462213347855023
8980585,51909,16779.0,12.588861979078285,972,15842,0.32323874472634806,0.0007502748661468672,0.24251790593304215,0.057929554800643664,0.01295150409370194,3.276669612422674
7462178,15098,4582.0,8.498739820372908,27,7511,0.3034839051530004,0.0018548100873795085,0.5629050086351112,0.005892623308598865,0.31476814149529286,2.0101184928771136
9700343,10093,4388.0,2.566272623027193,263,5566,0.4347567621123551,0.0005848387928503175,0.2542626199373024,0.05993618960802188,0.009757690581852446,1.8133309378368667
8500299,20444,10271.0,16.291980452729977,267,3569,0.502396791234592,0.0015862117079865619,0.7969076723111904,0.025995521370849966,0.06101865338101115,5.728215186326702
31129938,21258,6616.0,8.08624088117437,455,10456,0.3112240097845517,0.001222225042499149,0.38038577858567924,0.0687726723095526,0.01777195798060301,2.0330910482019893
6781040,26999,10784.0,2.721230467406501,820,9510,0.39942220082225266,0.0002523396204939263,0.10079004657233605,0.07603857566765579,0.003318573740739635,2.839011566771819
6810200,96929,35151.0,4.2418939515681435,4443,52276,0.36264688586491145,0.00012067633784438973,0.04376289811684989,0.1263975420329436,0.000954736428442076,1.8541778253883234
8877963,12465,5472.0,2.5832286234272477,136,6261,0.4389891696750903,0.00047208125428129525,0.20723855783612097,0.024853801169590642,0.018994328113435644,1.990896022999521
23530192,15183,6268.0,7.5912574492323746,193,7631,0.4128301389712178,0.0012111131859017829,0.49998402484570736,0.030791320995532865,0.03933294015146308,1.9896474904992794
30427825,14278,3498.0,4.343545770586559,262,8484,0.24499229583975346,0.0012417226331007886,0.3042124786795461,0.07489994282447113,0.016578418971704423,1.682932578972183
27888153,15028,5264.0,2.9295351804086613,89,8061,0.35027947830715994,0.0005565226406551409,0.1949384602348058,0.01690729483282675,0.03291612562256923,1.8642848281850888
15654897,53007,23718.0,13.068200986541376,826,13919,0.4474503367479767,0.0005509824178489491,0.2465372684087267,0.03482587064676617,0.015821066569662683,3.8082477189453265
15073876,91735,28077.0,4.692324594871572,356,53543,0.30606638687523846,0.00016712343180794143,0.05115086493564694,0.012679417316664885,0.013180687064245989,1.7132958556674076
83677,42678,12682.0,13.077068665353666,211,25569,0.29715544308543046,0.001031151921254823,0.3064124060488698,0.016637754297429426,0.06197662874575197,1.6691305878211897
7681481,12175,2846.0,0.7003411785702919,59,7555,0.23375770020533881,0.0002460791210717821,0.05752288941029091,0.02073085031623331,0.011870189467293082,1.611515552614163
5044698,98550,35176.0,13.995507003739213,521,62761,0.356935565702689,0.00039787090640604997,0.14201427705468506,0.014811234932908802,0.026862777358424593,1.5702426666241773
25172774,10909,2759.0,0.8655043843552881,75,6680,0.252910440920341,0.0003137022052755665,0.07933856305392685,0.027183762232693004,0.011540058458070507,1.6330838323353294
15422821,24946,10205.0,7.905285257002076,965,14647,0.4090836206205404,0.0007746482368448874,0.3168959054358244,0.09456148946594807,0.008192005447670545,1.7031474021984023
23695013,13902,3940.0,2.058951432369807,82,8164,0.28341245863904474,0.000522576505677616,0.14810469230109388,0.02081218274111675,0.02510916380938789,1.7028417442430182
28795043,42824,11250.0,4.149697443841888,469,20650,0.26270315710816367,0.0003688619950081679,0.09690121062586139,0.041688888888888886,0.00884796896341554,2.0738014527845037
20730227,14033,4299.0,9.846425083100158,334,8566,0.30634931946126986,0.0022903989493138306,0.7016621594170995,0.07769248662479647,0.029480314620060354,1.6382208732197059
29175063,13020,4208.0,2.133492646645486,94,7450,0.32319508448540707,0.000507008708803585,0.16386272247661182,0.022338403041825095,0.022696730283462616,1.7476510067114095
8710017,17525,6462.0,6.844471804541029,434,8009,0.3687303851640514,0.0010591878372858293,0.3905547392034824,0.06716186939028165,0.015770672360693613,2.1881633162691974
29874685,12173,5156.0,3.01748000600712,34,5966,0.42356033845395546,0.000585236618698045,0.24788302029139245,0.0065942591155934835,0.08874941194138589,2.0403955749245726
2716294,11203,4598.0,3.33800959442214,145,7951,0.4104257788092475,0.0007259698987433971,0.2979567610838293,0.03153545019573728,0.023020755823600966,1.4090051565840775
27321366,110260,38174.0,21.520333339709243,1509,52873,0.34621803011064756,0.0005637432110784629,0.1951780640278364,0.039529522711793365,0.014261320967335482,2.0853743876836948
5281156,42222,12404.0,5.797766041285864,360,24057,0.2937804935815452,0.00046741099978118864,0.1373162342211611,0.029022895840051598,0.01610490567023851,1.7550816810076069
28729624,19275,8282.0,5.878306524366555,419,9663,0.4296757457846952,0.0007097689597158362,0.3049705071007292,0.05059164453030669,0.014029371179872446,1.9947221359826142
6697150,10818,3334.0,2.517263055724896,111,6761,0.3081900536143465,0.0007550279111352418,0.23269209241309818,0.03329334133173365,0.022678045547071136,1.6000591628457328
804100,19100,5698.0,7.638002608972148,825,7380,0.29832460732984295,0.0013404707983454105,0.3998954245535156,0.14478764478764478,0.009258184980572301,2.5880758807588076
2865314,77647,17219.0,26.26434578374053,1385,44739,0.22176001648486096,0.0015253119103165417,0.33825319437635104,0.08043440385620536,0.018963426558657424,1.735555108518295
28137208,67033,26513.0,12.605017502433085,415,30946,0.39552160875986453,0.00047542780909112835,0.18804197190090083,0.015652698676121148,0.03037353615044117,2.166128094099399
18975823,217646,100798.0,82.15532610817334,5007,90136,0.4631281990020492,0.0008150491687153846,0.3774722536052734,0.0496736046350126,0.016408093890188404,2.414640099405343
15398570,378464,135066.0,155.5724135597602,9489,139144,0.356879386150334,0.0011518251340808213,0.41106264680328963,0.0702545422238017,0.016395027248367604,2.719944805381475
26389107,41414,8071.0,10.602973120865256,528,20935,0.19488578741488385,0.001313712442183776,0.25602388373171525,0.06541940280014868,0.020081388486487228,1.978218294721758
26998434,16229,7365.0,3.6372833124202613,190,8166,0.4538172407418818,0.0004938605991066207,0.22412245439769926,0.025797691785471828,0.01914359638115927,1.9873867254469753
15661602,10586,3680.0,5.845592702984649,37,5856,0.3476289438881542,0.001588476277984959,0.5522003309072973,0.010054347826086956,0.15798899197255808,1.8077185792349726
26091099,12603,4266.0,5.0695328651205,208,6326,0.33849083551535347,0.0011883574461135724,0.4022481048258748,0.04875761837787154,0.024372754159233175,1.992254189061018
18898397,33111,10467.0,13.319632291276111,734,17114,0.3161185104648002,0.0012725358069433563,0.4022721238040564,0.0701251552498328,0.018146637999013775,1.9347317985275214
2736605,35116,15394.0,7.668561286836696,621,15781,0.43837566921061627,0.0004981526105519486,0.21837798401972594,0.04034039236066,0.012348729930493874,2.2252075280400483
16307476,10721,3551.0,5.191823430443025,278,5974,0.3312191026956441,0.0014620736216398268,0.48426671303451396,0.07828780625176007,0.018675623850514477,1.7946099765651156
13770704,12260,3650.0,1.7313168072589882,109,6902,0.29771615008156604,0.0004743333718517776,0.1412167053229191,0.029863013698630137,0.0158836404335687,1.7762967255867865
18498853,45093,7341.0,3.3891195976741817,191,28749,0.1627968864347016,0.00046167001739193323,0.07515844139166127,0.026018253643917723,0.01774408166321561,1.568506730668893
6886817,65388,29746.0,23.124655258279283,1911,27670,0.45491527497400136,0.0007774038613016635,0.35365289132989663,0.06424393195723795,0.012100813845253418,2.363136971449223
8980571,62535,22900.0,9.511791668528097,1065,19320,0.36619493083873034,0.00041536208159511344,0.15210348874275362,0.04650655021834061,0.008931259782655491,3.236801242236025
24119481,17834,4760.0,1.3131119848922246,130,9078,0.26690591005943703,0.0002758638623723161,0.07362969523899432,0.0273109243697479,0.010100861422247882,1.96452963207755
25998433,27781,9259.0,2.8036389859981217,187,14169,0.3332853389006875,0.0003028014889294872,0.10091929685749691,0.020196565503834106,0.014992721850257336,1.9606888277224928
2716286,36531,14389.0,9.248831769681866,373,20318,0.39388464591716627,0.0006427709896227581,0.25317762365338664,0.025922579748418932,0.024795795629173903,1.7979623978738064
11772330,11433,3303.0,0.9545343500132335,110,7482,0.2889005510364734,0.00028899011505093355,0.08348940348230854,0.03330305782621859,0.008677585000120305,1.5280673616680032
9100689,52153,21023.0,17.621725778069667,6867,29015,0.40310241021609494,0.0008382117575070003,0.33788517972254073,0.3266422489654188,0.0025661461741764476,1.7974495950370497
25866075,13349,3031.0,0.7295523499238605,84,6563,0.2270582066072365,0.00024069691518438158,0.054652209897659794,0.02771362586605081,0.008685147022903102,2.033978363553253
21294794,41035,17782.0,6.203260581118595,1483,21112,0.4333373949067869,0.0003488505556809468,0.15116999101056647,0.08339894275109662,0.004182913406013887,1.9436813186813187
12947794,24744,6607.0,5.660972664277995,64,10447,0.2670142256708697,0.0008568143884180408,0.22878163046710295,0.009686695928560618,0.08845269787934368,2.3685268498133434
11028540,14355,4164.0,1.0519896893094498,242,8076,0.29007314524555905,0.00025263921453156816,0.07328385157153952,0.05811719500480307,0.004347064831857231,1.777488855869242
408759,18808,8513.0,3.9016326851536207,1819,9326,0.4526265418970651,0.0004583146581879033,0.20744537883632605,0.2136732056854223,0.002144932757093799,2.016727428693974
14445192,34519,8198.0,3.5080484161256007,388,14023,0.23749239549233755,0.0004279151520036107,0.10162659451680527,0.04732861673578922,0.00904136189723093,2.461598801968195
13462158,18588,5877.0,8.580293013948483,307,7332,0.31617172369270496,0.001459978392708607,0.46160388497678523,0.05223753615790369,0.027948837178985286,2.53518821603928
30175073,10122,3586.0,5.4539453412790655,70,5723,0.354277810709346,0.0015208994259004645,0.5388209189171177,0.019520356943669825,0.07791350487541522,1.7686528044731784
604249,13712,6455.0,0.8532861787844003,185,6127,0.47075554259043173,0.00013218995798364063,0.06222915539559512,0.02865995352439969,0.00461235772315892,2.2379631140851965
2865315,20016,10702.0,3.224512414571993,95,9691,0.5346722621902478,0.00030129998267351834,0.1610967433339325,0.008876845449448702,0.03394223594286309,2.065421525126406
29513913,10852,5200.0,3.5819823252661527,119,5223,0.4791743457427202,0.0006888427548588756,0.33007577637911467,0.022884615384615385,0.030100691808959266,2.077733103580318
18975813,45793,18103.0,8.854100538209801,784,19387,0.39532242919223465,0.0004890957597199249,0.19335052384010223,0.043307739048776446,0.011293495584451276,2.3620467323464176
12407222,10793,5100.0,6.657457140732976,119,2912,0.47252849068840913,0.0013053837530848974,0.6168310146143775,0.023333333333333334,0.055945017989352745,3.7063873626373627
8407229,10567,5382.0,2.39205235191908,96,5308,0.5093214725087537,0.0004444541716683538,0.22637005317678435,0.017837235228539576,0.024917211999157085,1.9907686510926903
5316929,12876,3108.0,1.5987749369343531,101,7632,0.2413793103448276,0.0005144063503649785,0.12416705008809825,0.0324967824967825,0.01582945482113221,1.6871069182389937
21307468,11331,2433.0,1.5310971525003771,131,7065,0.21472067778660311,0.0006293042139335705,0.13512462734978176,0.05384299219071106,0.011687764522903642,1.6038216560509555
1130498,23247,7126.0,8.219443580187125,159,13510,0.3065341764528756,0.0011534442296080726,0.35357007700723214,0.022312657872579286,0.05169461371186871,1.7207253886010363
12042373,25557,7643.0,2.4850891700767566,167,15858,0.299057009821184,0.0003251457765375843,0.09723712368731684,0.021850058877404162,0.014880773473513513,1.611615588346576
604244,14701,7901.0,0.8131033724681931,231,6578,0.5374464322154956,0.00010291145076170017,0.05530939204599641,0.02923680546766232,0.003519928019342827,2.2348738218303437
25675129,10596,4187.0,2.681952154079316,46,5146,0.3951491128727822,0.0006405426687555089,0.25310986731590374,0.0109863864342011,0.05830330769737643,2.0590750097162847
9610626,39029,12430.0,2.74500100317574,1876,22744,0.3184811294165877,0.0002208367661444682,0.07033234269839708,0.15092518101367658,0.0014632201509465564,1.7160130144213859
24378636,123950,38110.0,23.87404294407448,999,50697,0.3074626865671642,0.0006264508775668979,0.19261026981907606,0.02621359223300971,0.02389794088495944,2.444917845237391
32368241,30140,8665.0,8.208406768007281,919,18558,0.28749170537491703,0.0009473060320839331,0.2723426266757558,0.10605885747259089,0.008931889845492145,1.6240974242914108
32368244,161056,77584.0,138.09642127198168,18918,56697,0.4817206437512418,0.0017799600597027954,0.8574435058115294,0.24383893586306454,0.007299736825879146,2.840644125791488
14466837,10023,3425.0,3.8362905480174017,181,3251,0.34171405766736507,0.0011200848315379274,0.38274873271649223,0.05284671532846715,0.02119497540341106,3.083051368809597
19530182,107844,49832.0,35.31937156007898,791,59865,0.4620748488557546,0.0007087688946877303,0.3275042798864933,0.015873334403596083,0.044651544323740806,1.8014532698571786
6686701,194059,76239.0,68.87468581383519,2738,83334,0.3928650565034345,0.0009034048953138838,0.3549162152429683,0.035913377667597945,0.025155108040115115,2.328689370485036
28351001,222470,138590.0,103.70091685005772,6997,73665,0.6229603991549423,0.0007482568500617485,0.4661343859848866,0.05048704812757053,0.014820768450772863,3.0200230774451913
6686704,55657,19330.0,22.299840892911774,791,22151,0.34730581957345885,0.0011536389494522386,0.40066552083137386,0.04092084842214175,0.028191960673719058,2.5126179404993003
5177431,17900,4989.0,2.1706483950140494,71,10022,0.27871508379888266,0.00043508687011706743,0.12126527346447204,0.014231308879534978,0.030572512605831683,1.7860706445819199
8892339,28793,10965.0,6.482180703547291,659,13538,0.3808217275032126,0.0005911701508023065,0.22513043807686908,0.06010031919744642,0.009836389534973127,2.126828187324568
22451482,11991,4851.0,3.7615249409284823,60,4728,0.404553415061296,0.0007754122739493882,0.3136956835066702,0.012368583797155226,0.06269208234880803,2.5361675126903553
1341195,13543,4429.0,1.0556225096855962,121,9563,0.32703241526988114,0.0002383433076734243,0.07794598757185234,0.027319936780311582,0.008724152972608234,1.4161873888946983
22391321,23606,7452.0,12.286487638261775,496,11048,0.3156824536134881,0.0016487503540340547,0.5204815571575775,0.06655931293612453,0.024771144431979385,2.136676321506155
30501159,12120,4248.0,7.0375230734979795,370,6013,0.3504950495049505,0.0016566673901831403,0.5806537189354769,0.08709981167608287,0.01902033263107562,2.0156327956095126
20458055,22704,5545.0,5.783582835773126,143,13801,0.24423009161381254,0.0010430266610952437,0.2547384969949404,0.025788999098286743,0.040444635215196686,1.6450981812912109
15491650,24952,10159.0,10.927882020928292,623,8576,0.40714171208720745,0.0010756848135572686,0.43795615665791493,0.06132493355645241,0.017540741606626473,2.9095149253731343
32009848,133533,32763.0,9.257886966564486,1071,60138,0.24535508076655207,0.0002825714057493052,0.06933033007993894,0.03268931416536947,0.00864415216299205,2.2204429811433704
1586481,19068,5814.0,11.170600922579512,68,8805,0.3049087476400252,0.0019213279880597716,0.5858297106450342,0.011695906432748537,0.16427354297911045,2.165587734241908
28739284,61486,22298.0,36.57885110528225,1193,24642,0.3626516605406109,0.0016404543504028276,0.5949134942146546,0.053502556283074716,0.03066123311423491,2.495170846522198
13661608,65598,21340.0,13.117610392190207,670,40779,0.32531479618281045,0.0006146958946668325,0.19996966968795096,0.03139643861293346,0.01957852297341822,1.608622084896638
14104561,10170,2893.0,4.9172391872974295,91,5278,0.28446411012782696,0.0016997024498089973,0.4835043448670039,0.03145523677843069,0.054035595464806914,1.9268662372110648
6686703,17029,5948.0,9.667084221589832,286,7500,0.34928651124552235,0.001625266345257201,0.5676836115796483,0.04808338937457969,0.033800993781782626,2.2705333333333333
27589150,39009,17790.0,10.454505618478528,1089,20382,0.45604860416826887,0.0005876619234670336,0.2680023999199807,0.0612141652613828,0.009600096986665314,1.9138946128937298
8867068,41027,13864.0,6.273922678564817,1209,18943,0.33792380627391716,0.00045253337266047434,0.1529217997554005,0.08720427005193307,0.005189348782932024,2.165813229161168
15959625,24759,6735.0,3.5819050967495047,204,16850,0.2720222949230583,0.000531834461284262,0.14467083067771333,0.030289532293986638,0.017558358317399533,1.4693768545994066
14458654,36130,23043.0,23.84763589207818,2337,10325,0.6377802380293385,0.0010349188860859341,0.660050813508945,0.10141908605650306,0.010204379928146419,3.499273607748184
13104554,10413,2959.0,2.594179779745041,124,4839,0.28416402573705946,0.0008767082729790608,0.24912895224671477,0.04190604934099358,0.020920804675363235,2.1518908865468074
24391301,10648,2539.0,1.3965910765087826,87,6639,0.23844853493613824,0.0005500555638081066,0.13115994332351452,0.034265458842063806,0.016052770994353822,1.6038560024100015
28389117,19759,5956.0,3.9282927799336305,120,12283,0.3014322587175464,0.0006595521793038332,0.1988103031496346,0.020147750167897917,0.032735773166113584,1.6086460962305626
8892341,26370,7950.0,9.619569067107985,649,13914,0.3014789533560865,0.001210008687686539,0.36479215271550947,0.08163522012578617,0.014822140319118621,1.8952134540750323
12100671,39019,12752.0,6.6833686610369725,251,22468,0.3268151413413978,0.0005241035650123097,0.17128498067702844,0.019683186951066498,0.02662696677703973,1.736647676695745
20717215,15868,5102.0,4.209321963176341,63,5716,0.3215276027224603,0.0008250337050522033,0.26527110935066434,0.012348098784790278,0.0668146343361324,2.7760671798460463
2144729,15177,1704.0,1.3531199323431402,343,9406,0.1122751531923305,0.0007940844673375236,0.08915595521797062,0.20129107981220656,0.003944956070971254,1.6135445460344462
31772643,195759,90476.0,43.04398073002249,4609,73618,0.4621805383149689,0.0004757502622797481,0.21988251232394165,0.05094168619302356,0.009339114933830004,2.6591186937977125
25419531,52053,18094.0,6.814144875413578,399,28936,0.3476072464603385,0.00037659693132605164,0.130907822323662,0.02205150878744335,0.017078057331863603,1.7989010229471938
14661605,125045,41244.0,78.52309191120005,3002,49489,0.3298332600263905,0.0019038670330520815,0.6279586701683398,0.07278634468043836,0.026156926019720205,2.526723110186102
5871888,22314,6385.0,0.2231399999999925,352,18138,0.28614322846643364,3.494753328112647e-05,0.009999999999999664,0.05512920908379013,0.0006339204545454333,1.2302348660271254
21096019,22209,8216.0,4.576331945627613,55,9942,0.36994011436804897,0.0005570024276567202,0.206057541790608,0.006694255111976631,0.08320603537504752,2.2338563669281837
25920690,55096,32378.0,12.749021966214853,5868,24894,0.5876651662552635,0.0003937556972702098,0.23139650730025507,0.1812341713509173,0.00217263496356763,2.213224070057042
15184511,256102,93175.0,153.82655881254266,19877,91621,0.3638198842648632,0.001650942407432709,0.6006456756001228,0.21332975583579286,0.007738922312851167,2.795232534026042
26852339,159742,32700.0,17.183101768317027,1320,48953,0.20470508695271125,0.0005254771182971568,0.1075678391926796,0.04036697247706422,0.013017501339634112,3.2631707964782546
21257831,21605,9122.0,5.237176133614335,276,9988,0.4222170793797732,0.0005741258642418697,0.2424057455965904,0.03025652269239202,0.018975275846428753,2.1630957148578296
13947795,57717,18661.0,26.180529385510535,317,23636,0.32331895282152573,0.0014029542567660113,0.45360170115408865,0.01698729971598521,0.08258842077448118,2.4419106447791505
10321103,22396,8263.0,14.078519310998834,95,10830,0.3689498124665119,0.0017038024096573683,0.6286175795230771,0.011497034975190609,0.1481949401157772,2.0679593721144967
5867090,62059,19781.0,4.29893123036852,570,22412,0.3187450651799094,0.0002173262843318599,0.06927168066466621,0.02881553005409231,0.0075419846146816145,2.7690076744601106
12002431,11658,4969.0,1.7334514071255063,193,5688,0.4262309143935495,0.0003488531710858334,0.14869200610100414,0.03884081304085329,0.008981613508422312,2.04957805907173
9095251,31811,19456.0,6.600025452373162,886,9266,0.6116123353556946,0.0003392282818859561,0.20747620170296946,0.04553865131578947,0.007449238659563388,3.4330887114180877
7121544,126687,46127.0,39.56847093062809,1557,46511,0.36410207835058056,0.0008578158330398267,0.3123325276518355,0.03375463394541158,0.025413276127571025,2.723807271398164
828346,10610,3629.0,1.557259715548444,53,6548,0.34203581526861454,0.00042911538042117496,0.14677282898665825,0.014604574262882336,0.029382258783932906,1.6203420891875382
16184517,56866,14747.0,8.138200411181556,7425,22226,0.25932894875672635,0.0005518546423802506,0.14311188427498955,0.5034922357089577,0.0010960539274318594,2.5585350490416627
946549,14323,4168.0,2.113092489557416,202,9162,0.29100048872442924,0.0005069799639053301,0.14753141726994454,0.048464491362763915,0.01046085390870008,1.5633049552499454
11803618,15887,4283.0,2.420344935362923,334,11061,0.2695914898974004,0.0005651050514506008,0.15234751276911457,0.07798272239084754,0.007246541722643483,1.436307747943224
27729624,23205,7636.0,9.321758951248087,299,13019,0.3290670114199526,0.0012207646609806297,0.40171337863598744,0.0391566265060241,0.031176451341966848,1.7823949612105385
12987593,13196,5185.0,4.978226113680945,31,4929,0.392922097605335,0.0009601207548082826,0.37725266093368787,0.005978784956605593,0.16058793915099823,2.677216473929803
5700346,13267,4312.0,3.260837529529338,67,7043,0.32501695937288005,0.0007562239168667297,0.2457855980650741,0.015538033395176253,0.048669216858646835,1.8837143262814142
21443086,17633,6115.0,5.360724573274169,237,10406,0.34679294504622016,0.0008766516064225951,0.3040165923707916,0.03875715453802126,0.022619091026473286,1.6945031712473573
9013587,16055,5394.0,3.133600414660512,24,8195,0.3359701027717222,0.0005809418640453304,0.1951790977677055,0.004449388209121246,0.130566683944188,1.9591214154972545
11938638,44185,12172.0,13.833948802664219,92,16661,0.27547810342876544,0.0011365386791541423,0.3130915198068172,0.007558330594807755,0.15036900872461106,2.652001680571394
30848316,11609,3569.0,2.353739554830097,396,6171,0.30743388750107675,0.000659495532314401,0.20275127528900827,0.11095544970579994,0.005943786754621457,1.8812186031437368
12491647,10794,3742.0,0.7471905281379022,33,5342,0.3466740781915879,0.00019967678464401448,0.06922276525272394,0.008818813468733297,0.022642137216300068,2.020591538749532
24867560,22048,6952.0,6.2341245761265185,511,6530,0.3153120464441219,0.0008967382877051954,0.2827523846211229,0.07350402761795168,0.01219985239946481,3.376416539050536
5121534,12508,3311.0,5.140188374901126,274,7391,0.2647105852254557,0.0015524579809426536,0.41095206067325923,0.0827544548474781,0.018759811587230387,1.6923285076444323
9106406,19642,6142.0,5.798340610249364,3027,9625,0.31269728133591285,0.0009440476408742046,0.29520113075294596,0.4928362097036796,0.0019155403403532754,2.0407272727272727
26998432,12526,4635.0,2.4465951441410874,142,5828,0.3700303368992496,0.0005278522425331365,0.1953213431375609,0.03063646170442287,0.017229543268599205,2.149279341111874
27684173,13767,4456.0,3.209152222467939,212,5394,0.3236725503014455,0.0007201867644676704,0.23310468674859733,0.04757630161579892,0.015137510483339335,2.552280311457175
13576407,25560,7438.0,3.898245175537423,155,15523,0.29100156494522694,0.0005240985715968571,0.15251350452024348,0.020838935197633773,0.025149968874434988,1.6465889325516976
29534051,17175,6011.0,3.7395091527359265,389,9330,0.3499854439592431,0.0006221109886434747,0.21772979055231012,0.06471468973548494,0.009613134068729889,1.8408360128617363
30729721,30570,8702.0,9.970296660057352,783,15518,0.2846581615963363,0.0011457477200709438,0.3261464396485886,0.08997931509997702,0.012733456781682442,1.9699703570047686
7299461,15028,2728.0,2.279248695208669,76,6087,0.18152781474580781,0.0008355017211175472,0.1516668016508297,0.02785923753665689,0.029990114410640378,2.468868079513718
19661713,14715,3064.0,4.803167343211678,129,9570,0.20822290180088346,0.0015676133626669967,0.32641300327636275,0.04210182767624021,0.037233855373733936,1.5376175548589341
5442463,14336,3722.0,3.0642017880354895,875,3640,0.25962611607142855,0.0008232675411164668,0.2137417541877434,0.2350886620096722,0.003501944900611988,3.9384615384615387
32398758,11209,4298.0,3.558579489822532,228,5531,0.3834418770630743,0.0008279617240164104,0.3174751975932315,0.05304792926942764,0.015607804779923386,2.0265774724281322
690012,17430,3250.0,2.244154407160884,266,10129,0.18646012621916236,0.0006905090483571952,0.1287524043121563,0.08184615384615385,0.008436670703612346,1.7208016586040082
24843272,14579,3701.0,1.2081309953302986,2391,6989,0.25385828932025517,0.00032643366531486044,0.08286789185337118,0.6460416103755742,0.0005052827249394808,2.0859922735727574
13343035,17389,6423.0,1.526243270978563,589,10859,0.36937144171602737,0.00023762155861413093,0.08777061768811105,0.09170169702631169,0.002591244942238647,1.6013445068606686
